^DATABASE = Pattern Gene Database (PaGenBase)
!Database_institute = Bioinformatics-Aided Drug Discovery Group at XMU China
!Database_web_link = http://bioinf.xmu.edu.cn/PaGenBase/index.jsp
!Data_processed_by Jian-Bo Pan; email = panjianbo87@gmail.com
!Specific Genes for Homo sapiens/tissue
!Version: PaGenBase 1.0
!Dataset(PMID):GDS3113|Array_count(19014478); BIOGPS_U133AGNF1HA|Array_count(15075390); GDS1096|Array_count(15950434); GSE30611|NGS(23258890); RNASEQ|NGS(22345621).
Gene Symbol	Dataset	DPM/PubMed ID	Sample	SPM
FOXF1	GDS1096|Array_count	0.8688	colon	0.529
THAP6	GDS3113|Array_count	0.9159	colon	0.5286
CASP3	GDS3113|Array_count	0.7432	colon	0.5284
FBXL14	BIOGPS_U133AGNF1HA|Array_count	0.6211	colon	0.5282
P2RY14	GSE30611|NGS	0.7555	colon	0.528
SERP2	RNASEQ|NGS	0.8139	colon	0.5278
FOXF2	GDS1096|Array_count	0.6279	colon	0.5276
KRAS	BIOGPS_U133AGNF1HA|Array_count	0.7483	colon	0.5276
CWH43	GDS3113|Array_count	0.9282	colon	0.5274
RHBDL2	GDS3113|Array_count	0.8567	colon	0.5272
CCL20	GDS3113|Array_count	0.9292	colon	0.5271
C7orf43	RNASEQ|NGS	0.5875	colon	0.527
IDH3A	BIOGPS_U133AGNF1HA|Array_count	0.8276	colon	0.5269
TST	GDS3113|Array_count	0.799	colon	0.5264
SNORD17	GSE30611|NGS	0.5898	colon	0.5262
ATF1	BIOGPS_U133AGNF1HA|Array_count	0.7687	colon	0.526
ZNF341	RNASEQ|NGS	0.4416	colon	0.5255
CCDC137	RNASEQ|NGS	0.4458	colon	0.5254
SPSB3	RNASEQ|NGS	0.5405	colon	0.5251
NCAPG	GDS3113|Array_count	0.8801	colon	0.5251
SYNM	GSE30611|NGS	0.7701	colon	0.5251
WFDC2	RNASEQ|NGS	0.8164	colon	0.5249
FAM57A	RNASEQ|NGS	0.4866	colon	0.5245
ADAMTS9	GSE30611|NGS	0.6608	colon	0.5243
HIST1H2AG	RNASEQ|NGS	0.8097	colon	0.5243
ABCC3	RNASEQ|NGS	0.8517	colon	0.5243
GLTPD2	RNASEQ|NGS	0.855	colon	0.5239
C3orf52	RNASEQ|NGS	0.7725	colon	0.5239
SNORA84	RNASEQ|NGS	0.8055	colon	0.5238
PPIC	BIOGPS_U133AGNF1HA|Array_count	0.8691	colon	0.5238
RPL13	GSE30611|NGS	0.9084	colon	0.5238
TMEM129	GSE30611|NGS	0.7706	colon	0.5237
TAS2R9	GDS1096|Array_count	0.9382	colon	0.5235
PYGB	RNASEQ|NGS	0.6118	colon	0.5235
HOXD13	GSE30611|NGS	0.9308	colon	0.5235
SLC1A7	RNASEQ|NGS	0.7286	colon	0.5234
STYK1	RNASEQ|NGS	0.8798	colon	0.5228
GREM2	GDS3113|Array_count	0.7664	colon	0.5227
PCNA	RNASEQ|NGS	0.4063	colon	0.5226
TDP2	GDS1096|Array_count	0.5594	colon	0.5226
GALNT4	RNASEQ|NGS	0.5999	colon	0.5224
DPT	GSE30611|NGS	0.7843	colon	0.5224
CHST5	GDS1096|Array_count	0.986	colon	0.5223
CCNL2	RNASEQ|NGS	0.3064	colon	0.5222
SLC35A3	GDS1096|Array_count	0.9539	colon	0.5221
CDK8	GSE30611|NGS	0.404	colon	0.5221
IGJ	BIOGPS_U133AGNF1HA|Array_count	0.9702	colon	0.5221
TMEM92	RNASEQ|NGS	0.8021	colon	0.522
NAP1L6	GSE30611|NGS	0.696	colon	0.522
LGALS9	RNASEQ|NGS	0.7473	colon	0.5217
SIAE	GDS3113|Array_count	0.7429	colon	0.5216
ZZEF1	RNASEQ|NGS	0.3889	colon	0.5216
MPND	RNASEQ|NGS	0.6931	colon	0.5215
LCT	RNASEQ|NGS	0.8459	colon	0.5215
VILL	GDS3113|Array_count	0.7201	colon	0.5214
CACNA1C	RNASEQ|NGS	0.7433	colon	0.5213
SLC44A3	GDS3113|Array_count	0.7406	colon	0.521
CDC20	RNASEQ|NGS	0.7925	colon	0.5208
PHLPP2	GDS1096|Array_count	0.9369	colon	0.5202
TMEM171	GDS3113|Array_count	0.9028	colon	0.5202
LPCAT4	GDS3113|Array_count	0.67	colon	0.5201
PTCH1	RNASEQ|NGS	0.7297	colon	0.5201
SOX12	RNASEQ|NGS	0.4948	colon	0.52
GNB3	RNASEQ|NGS	0.6977	colon	0.5196
MFSD7	GDS3113|Array_count	0.8146	colon	0.5196
CRX	RNASEQ|NGS	0.692	colon	0.5195
ARL5C	GSE30611|NGS	0.9269	colon	0.5195
EBNA1BP2	GSE30611|NGS	0.8172	colon	0.5195
HPCAL1	GSE30611|NGS	0.7103	colon	0.5195
C17orf101	RNASEQ|NGS	0.315	colon	0.5194
DNM2	GDS1096|Array_count	0.9213	colon	0.5192
SMARCD1	GSE30611|NGS	0.8722	colon	0.5192
TFF3	GDS1096|Array_count	0.9248	colon	0.5191
SIRT7	RNASEQ|NGS	0.5669	colon	0.5191
HNRNPAB	BIOGPS_U133AGNF1HA|Array_count	0.8059	colon	0.519
SDHD	BIOGPS_U133AGNF1HA|Array_count	0.7226	colon	0.5189
HTR2B	GSE30611|NGS	0.5601	colon	0.5189
ERCC6L	GDS3113|Array_count	0.9652	colon	0.5186
JPH4	GSE30611|NGS	0.9678	colon	0.5183
PCA3	RNASEQ|NGS	0.6581	colon	0.5182
ARHGEF1	RNASEQ|NGS	0.6578	colon	0.5181
LOC100505633	GSE30611|NGS	0.6955	colon	0.518
MARVELD3	GDS3113|Array_count	0.8007	colon	0.518
ZNF552	RNASEQ|NGS	0.4925	colon	0.5179
CHST5	GDS3113|Array_count	0.7305	colon	0.5177
HOXB5	RNASEQ|NGS	0.796	colon	0.5177
SNAP23	GDS1096|Array_count	0.9861	colon	0.5176
MOGAT2	RNASEQ|NGS	0.9485	colon	0.5174
C5orf64	GDS3113|Array_count	0.9217	colon	0.5172
SLC23A2	GSE30611|NGS	0.7787	colon	0.5171
CEACAM6	GDS1096|Array_count	0.9426	colon	0.517
HOXB7	GDS1096|Array_count	0.8951	colon	0.5169
SP5	RNASEQ|NGS	0.8323	colon	0.5168
CASP6	RNASEQ|NGS	0.5193	colon	0.5167
PPARGC1B	GDS3113|Array_count	0.686	colon	0.5166
DQX1	GDS3113|Array_count	0.9661	colon	0.5165
ALK	GSE30611|NGS	0.8626	colon	0.5165
OSTBETA	RNASEQ|NGS	0.8521	colon	0.5162
ATL2	GSE30611|NGS	0.5829	colon	0.5161
FAM86FP	RNASEQ|NGS	0.7096	colon	0.516
ALDH16A1	RNASEQ|NGS	0.7182	colon	0.5159
UGT2A3	GDS3113|Array_count	0.921	colon	0.5159
MCM2	RNASEQ|NGS	0.6201	colon	0.5157
FDPSL2A	RNASEQ|NGS	0.565	colon	0.5156
PPP1R12C	RNASEQ|NGS	0.5398	colon	0.5156
DGKQ	RNASEQ|NGS	0.5112	colon	0.5154
WFDC1	RNASEQ|NGS	0.6486	colon	0.5152
C1orf106	GSE30611|NGS	0.9136	colon	0.5152
ACCS	RNASEQ|NGS	0.5052	colon	0.5151
RAD52	RNASEQ|NGS	0.3838	colon	0.5151
CA4	GDS3113|Array_count	0.7772	colon	0.5148
SCN9A	GSE30611|NGS	0.4859	colon	0.5148
TP53I13	RNASEQ|NGS	0.6767	colon	0.5145
NUDT16L1	RNASEQ|NGS	0.4914	colon	0.5145
ZBTB3	RNASEQ|NGS	0.4562	colon	0.5142
CKS1B	RNASEQ|NGS	0.5341	colon	0.513
HSD17B11	GDS1096|Array_count	0.7145	colon	0.5128
KIF4A	GDS3113|Array_count	0.8864	colon	0.5127
WASH2P	RNASEQ|NGS	0.7646	colon	0.5127
C15orf42	RNASEQ|NGS	0.7443	colon	0.5127
DSC2	GDS3113|Array_count	0.8158	colon	0.5126
RNF207	RNASEQ|NGS	0.6945	colon	0.5125
PGPEP1	GDS1096|Array_count	0.9542	colon	0.5123
MIR1260B	GSE30611|NGS	0.8196	colon	0.5123
MGC12982	GSE30611|NGS	0.6542	colon	0.5122
UGT2B11	RNASEQ|NGS	0.8984	colon	0.5122
GREM2	RNASEQ|NGS	0.8119	colon	0.5119
JAG1	BIOGPS_U133AGNF1HA|Array_count	0.8723	colon	0.5116
MGAT4B	RNASEQ|NGS	0.6357	colon	0.5113
PHLPP2	RNASEQ|NGS	0.5509	colon	0.511
C15orf57	RNASEQ|NGS	0.3757	colon	0.5109
SAAL1	RNASEQ|NGS	0.4824	colon	0.5108
LOC284009	RNASEQ|NGS	0.6193	colon	0.5106
TMX1	BIOGPS_U133AGNF1HA|Array_count	0.7948	colon	0.5104
ZNF669	GSE30611|NGS	0.9327	colon	0.5104
RPS6KA1	RNASEQ|NGS	0.6457	colon	0.5104
RRP7B	RNASEQ|NGS	0.6362	colon	0.5102
PLEKHO1	GSE30611|NGS	0.5216	colon	0.5102
HIST1H2AC	RNASEQ|NGS	0.4742	colon	0.51
SULT1B1	GDS1096|Array_count	0.9556	colon	0.5098
PDSS1	GDS3113|Array_count	0.823	colon	0.5096
FLJ46361	RNASEQ|NGS	0.5981	colon	0.5095
ANKHD1-EIF4EBP3	RNASEQ|NGS	0.6628	colon	0.5094
KCTD3	BIOGPS_U133AGNF1HA|Array_count	0.628	colon	0.5094
CHAD	RNASEQ|NGS	0.6825	colon	0.5093
SNORA62	RNASEQ|NGS	0.5447	colon	0.5093
LOC572558	RNASEQ|NGS	0.7342	colon	0.5092
LOC220729	RNASEQ|NGS	0.3732	colon	0.508
ELF4	RNASEQ|NGS	0.6512	colon	0.5079
CLIP2	RNASEQ|NGS	0.7786	colon	0.5079
PTPRF	RNASEQ|NGS	0.6692	colon	0.5078
FAM138E	RNASEQ|NGS	0.8451	colon	0.5076
NT5C	RNASEQ|NGS	0.3966	colon	0.5074
OR8B8	GDS3113|Array_count	0.96	colon	0.5074
GNPTAB	BIOGPS_U133AGNF1HA|Array_count	0.7454	colon	0.5073
SNORA1	GSE30611|NGS	0.8998	colon	0.5072
TMEM141	RNASEQ|NGS	0.5606	colon	0.5072
RNASE3	RNASEQ|NGS	0.8493	colon	0.507
TSEN54	RNASEQ|NGS	0.4859	colon	0.5067
ENPP3	RNASEQ|NGS	0.8235	colon	0.5067
SNORD35A	RNASEQ|NGS	0.6146	colon	0.5065
FRG2C	RNASEQ|NGS	0.7263	colon	0.5063
ACTG2	BIOGPS_U133AGNF1HA|Array_count	0.9597	colon	0.5061
SCP2	BIOGPS_U133AGNF1HA|Array_count	0.8128	colon	0.506
HOXA13	GDS3113|Array_count	0.9423	colon	0.5057
SCNN1B	RNASEQ|NGS	0.8488	colon	0.5056
HIST1H2AL	RNASEQ|NGS	0.7601	colon	0.5056
CARD10	GDS3113|Array_count	0.7694	colon	0.5056
EMILIN1	RNASEQ|NGS	0.6352	colon	0.5055
LIMA1	GDS3113|Array_count	0.6451	colon	0.5055
SPARCL1	GSE30611|NGS	0.6085	colon	0.5054
SNORD15B	RNASEQ|NGS	0.4143	colon	0.5052
MIR589	GSE30611|NGS	0.9684	colon	0.5051
C21orf49	GSE30611|NGS	0.8794	colon	0.5051
TMEM219	RNASEQ|NGS	0.4782	colon	0.505
LOC100216545	RNASEQ|NGS	0.4239	colon	0.5049
CHTF18	RNASEQ|NGS	0.6153	colon	0.5049
ARGFXP2	RNASEQ|NGS	0.5221	colon	0.5047
TRAIP	RNASEQ|NGS	0.6713	colon	0.5046
FLT1	GSE30611|NGS	0.526	colon	0.5046
MAB21L2	GDS3113|Array_count	0.9704	colon	0.5044
ARHGEF10L	RNASEQ|NGS	0.5961	colon	0.5041
CHRNA5	GDS3113|Array_count	0.8427	colon	0.5039
TRPM4	BIOGPS_U133AGNF1HA|Array_count	0.9529	colon	0.5039
ZNF526	RNASEQ|NGS	0.3513	colon	0.5038
CTNND1	BIOGPS_U133AGNF1HA|Array_count	0.7764	colon	0.5037
ARHGEF16	GDS3113|Array_count	0.7456	colon	0.5037
LOC285627	RNASEQ|NGS	0.7752	colon	0.5034
C20orf118	RNASEQ|NGS	0.5993	colon	0.5033
KIF26A	RNASEQ|NGS	0.499	colon	0.5033
PLEKHG6	GDS1096|Array_count	0.9591	colon	0.5031
GTPBP8	GSE30611|NGS	0.7774	colon	0.503
POU4F2	RNASEQ|NGS	0.8482	colon	0.503
TOX3	GDS1096|Array_count	0.8384	colon	0.5028
RPS6KB2	RNASEQ|NGS	0.5828	colon	0.5027
NOS2	GDS3113|Array_count	0.5212	colon	0.5026
TMEM102	RNASEQ|NGS	0.6104	colon	0.5024
FLNC	GSE30611|NGS	0.764	colon	0.5024
LOC148709	RNASEQ|NGS	0.5677	colon	0.5022
FHDC1	RNASEQ|NGS	0.7486	colon	0.5021
MAP2K6	GDS3113|Array_count	0.9512	colon	0.5019
PRH1	RNASEQ|NGS	0.5047	colon	0.5019
HOXB3	RNASEQ|NGS	0.7283	colon	0.5017
CMAS	BIOGPS_U133AGNF1HA|Array_count	0.6739	colon	0.5014
C15orf63	GSE30611|NGS	0.9275	colon	0.5008
MID1	GDS3113|Array_count	0.5954	colon	0.5007
THRB	GSE30611|NGS	0.6921	colon	0.5007
PTP4A1	BIOGPS_U133AGNF1HA|Array_count	0.9156	colon	0.5007
PATL2	RNASEQ|NGS	0.8113	colon	0.5005
POLL	RNASEQ|NGS	0.3892	colon	0.5005
CLCA1	GDS1096|Array_count	0.9864	colon	0.5002
